ID	Group	Date	Time	BT
S45	IBA	09.03.2020	21:35:01	36,485
S45	IBA	09.03.2020	21:55:01	37,544
S45	IBA	09.03.2020	22:15:01	38,042
S45	IBA	09.03.2020	22:35:01	37,98
S45	IBA	09.03.2020	22:55:01	36,921
S45	IBA	09.03.2020	23:15:01	37,108
S45	IBA	09.03.2020	23:35:01	37,17
S45	IBA	09.03.2020	23:55:01	36,485
S45	IBA	10.03.2020	00:15:01	35,613
S45	IBA	10.03.2020	00:35:01	34,74
S45	IBA	10.03.2020	00:55:01	35,488
S45	IBA	10.03.2020	01:15:01	35,364
S45	IBA	10.03.2020	01:35:01	35,239
S45	IBA	10.03.2020	01:55:01	35,8
S45	IBA	10.03.2020	02:15:01	35,924
S45	IBA	10.03.2020	02:35:01	37,17
S45	IBA	10.03.2020	02:55:01	38,229
S45	IBA	10.03.2020	03:15:01	36,859
S45	IBA	10.03.2020	03:35:01	36,547
S45	IBA	10.03.2020	03:55:01	35,55
S45	IBA	10.03.2020	04:15:01	35,177
S45	IBA	10.03.2020	04:35:01	35,114
S45	IBA	10.03.2020	04:55:01	36,298
S45	IBA	10.03.2020	05:15:01	36,236
S45	IBA	10.03.2020	05:35:01	35,55
S45	IBA	10.03.2020	05:55:01	35,114
S45	IBA	10.03.2020	06:15:01	34,865
S45	IBA	10.03.2020	06:35:01	34,865
S45	IBA	10.03.2020	06:55:01	35,613
S45	IBA	10.03.2020	07:15:01	35,426
S45	IBA	10.03.2020	07:35:01	35,114
S45	IBA	10.03.2020	07:55:01	34,553
S45	IBA	10.03.2020	08:15:01	34,616
S45	IBA	10.03.2020	08:35:01	35,177
S45	IBA	10.03.2020	08:55:01	35,737
S45	IBA	10.03.2020	09:15:01	35,364
S45	IBA	10.03.2020	09:35:01	35,114
S45	IBA	10.03.2020	09:55:01	35,426
S45	IBA	10.03.2020	10:15:01	34,927
S45	IBA	10.03.2020	10:35:01	35,675
S45	IBA	10.03.2020	10:55:01	35,55
S45	IBA	10.03.2020	11:15:01	35,364
S45	IBA	10.03.2020	11:35:01	35,239
S45	IBA	10.03.2020	11:55:01	35,675
S45	IBA	10.03.2020	12:15:01	35,987
S45	IBA	10.03.2020	12:35:01	35,613
S45	IBA	10.03.2020	12:55:01	35,924
S45	IBA	10.03.2020	13:15:01	35,924
S45	IBA	10.03.2020	13:35:01	36,049
S45	IBA	10.03.2020	13:55:01	35,737
S45	IBA	10.03.2020	14:15:01	36,173
S45	IBA	10.03.2020	14:35:01	35,613
S45	IBA	10.03.2020	14:55:01	36,236
S45	IBA	10.03.2020	15:15:01	36,36
S45	IBA	10.03.2020	15:35:01	36,173
S45	IBA	10.03.2020	15:55:01	35,737
S45	IBA	10.03.2020	16:15:01	35,55
S45	IBA	10.03.2020	16:35:01	36,173
S45	IBA	10.03.2020	16:55:01	36,049
S45	IBA	10.03.2020	17:15:01	35,55
S45	IBA	10.03.2020	17:35:01	36,049
S45	IBA	10.03.2020	17:55:01	35,8
S45	IBA	10.03.2020	18:15:01	35,613
S45	IBA	10.03.2020	18:35:01	35,987
S45	IBA	10.03.2020	18:55:01	36,61
S45	IBA	10.03.2020	19:15:01	36,049
S45	IBA	10.03.2020	19:35:01	35,924
S45	IBA	10.03.2020	19:55:01	36,672
S45	IBA	10.03.2020	20:15:01	36,547
S45	IBA	10.03.2020	20:35:01	36,859
S45	IBA	10.03.2020	20:55:01	37,668
S45	IBA	10.03.2020	21:15:01	36,734
S45	IBA	10.03.2020	21:35:01	36,921
S45	IBA	10.03.2020	21:55:01	36,983
S45	IBA	10.03.2020	22:15:01	36,236
S45	IBA	10.03.2020	22:35:01	35,488
S45	IBA	10.03.2020	22:55:01	35,987
S45	IBA	10.03.2020	23:15:01	36,672
S45	IBA	10.03.2020	23:35:01	36,236
S45	IBA	10.03.2020	23:55:01	36,049
S45	IBA	11.03.2020	00:15:01	35,488
S45	IBA	11.03.2020	00:35:01	36,734
S45	IBA	11.03.2020	00:55:01	36,36
S45	IBA	11.03.2020	01:15:01	36,547
S45	IBA	11.03.2020	01:35:01	37,606
S45	IBA	11.03.2020	01:55:01	37,481
S45	IBA	11.03.2020	02:15:01	38,789
S45	IBA	11.03.2020	02:35:01	38,478
S45	IBA	11.03.2020	02:55:01	37,855
S45	IBA	11.03.2020	03:15:01	36,859
S45	IBA	11.03.2020	03:35:01	36,921
S45	IBA	11.03.2020	03:55:01	36,734
S45	IBA	11.03.2020	04:15:01	36,049
S45	IBA	11.03.2020	04:35:01	35,613
S45	IBA	11.03.2020	04:55:01	35,301
S45	IBA	11.03.2020	05:15:01	36,173
S45	IBA	11.03.2020	05:35:01	36,173
S45	IBA	11.03.2020	05:55:01	35,987
S45	IBA	11.03.2020	06:15:01	35,426
S45	IBA	11.03.2020	06:35:01	35,114
S45	IBA	11.03.2020	06:55:01	36,547
S45	IBA	11.03.2020	07:15:01	35,924
S45	IBA	11.03.2020	07:35:01	35,426
S45	IBA	11.03.2020	07:55:01	35,239
S45	IBA	11.03.2020	08:15:01	34,99
S45	IBA	11.03.2020	08:35:01	35,862
S45	IBA	11.03.2020	08:55:01	35,613
S45	IBA	11.03.2020	09:15:01	35,488
S45	IBA	11.03.2020	09:35:01	35,177
S45	IBA	11.03.2020	09:55:01	36,111
S45	IBA	11.03.2020	10:15:01	35,987
S45	IBA	11.03.2020	10:35:01	35,8
S45	IBA	11.03.2020	10:55:01	35,613
S45	IBA	11.03.2020	11:15:01	36,423
S45	IBA	11.03.2020	11:35:01	35,987
S45	IBA	11.03.2020	11:55:01	35,613
S45	IBA	11.03.2020	12:15:01	35,488
S45	IBA	11.03.2020	12:35:01	36,298
S45	IBA	11.03.2020	12:55:01	35,987
S45	IBA	11.03.2020	13:15:01	36,173
S45	IBA	11.03.2020	13:35:01	35,8
S45	IBA	11.03.2020	13:55:01	35,924
S45	IBA	11.03.2020	14:15:01	35,675
S45	IBA	11.03.2020	14:35:01	35,613
S45	IBA	11.03.2020	14:55:01	35,737
S45	IBA	11.03.2020	15:15:01	35,426
S45	IBA	11.03.2020	15:35:01	35,55
S45	IBA	11.03.2020	15:55:01	35,862
S45	IBA	11.03.2020	16:15:01	36,672
S45	IBA	11.03.2020	16:35:01	35,924
S45	IBA	11.03.2020	16:55:01	35,737
S45	IBA	11.03.2020	17:15:01	36,236
S45	IBA	11.03.2020	17:35:01	36,111
S45	IBA	11.03.2020	17:55:01	36,298
S45	IBA	11.03.2020	18:15:01	36,423
S45	IBA	11.03.2020	18:35:01	36,049
S45	IBA	11.03.2020	18:55:01	35,987
S45	IBA	11.03.2020	19:15:01	36,236
S45	IBA	11.03.2020	19:35:01	36,36
S45	IBA	11.03.2020	19:55:01	36,298
S45	IBA	11.03.2020	20:15:01	36,111
S45	IBA	11.03.2020	20:35:01	36,236
S45	IBA	11.03.2020	20:55:01	37,357
S45	IBA	11.03.2020	21:15:01	37,357
S45	IBA	11.03.2020	21:35:01	36,36
S45	IBA	11.03.2020	21:55:01	36,921
S45	IBA	11.03.2020	22:15:01	36,298
S45	IBA	11.03.2020	22:35:01	35,987
S45	IBA	11.03.2020	22:55:01	36,111
S45	IBA	11.03.2020	23:15:01	36,61
S45	IBA	11.03.2020	23:35:01	37,046
S45	IBA	11.03.2020	23:55:01	36,423
S45	IBA	12.03.2020	00:15:01	35,862
S45	IBA	12.03.2020	00:35:01	36,298
S45	IBA	12.03.2020	00:55:01	36,049
S45	IBA	12.03.2020	01:15:01	36,921
S45	IBA	12.03.2020	01:35:01	37,295
S45	IBA	12.03.2020	01:55:01	38,166
S45	IBA	12.03.2020	02:15:01	38,415
S45	IBA	12.03.2020	02:35:01	36,61
S45	IBA	12.03.2020	02:55:01	37,108
S45	IBA	12.03.2020	03:15:01	36,859
S45	IBA	12.03.2020	03:35:01	36,173
S45	IBA	12.03.2020	03:55:01	35,862
S45	IBA	12.03.2020	04:15:01	35,426
S45	IBA	12.03.2020	04:35:01	36,672
S45	IBA	12.03.2020	04:55:01	36,423
S45	IBA	12.03.2020	05:15:01	35,613
S45	IBA	12.03.2020	05:35:01	35,862
S45	IBA	12.03.2020	05:55:01	35,55
S45	IBA	12.03.2020	06:15:01	35,364
S45	IBA	12.03.2020	06:35:01	34,99
S45	IBA	12.03.2020	06:55:01	35,737
S45	IBA	12.03.2020	07:15:01	35,675
S45	IBA	12.03.2020	07:35:01	35,239
S45	IBA	12.03.2020	07:55:01	35,239
S45	IBA	12.03.2020	08:15:01	34,927
S45	IBA	12.03.2020	08:35:01	35,987
S45	IBA	12.03.2020	08:55:01	35,613
S45	IBA	12.03.2020	09:15:01	35,426
S45	IBA	12.03.2020	09:35:01	35,364
S45	IBA	12.03.2020	09:55:01	35,675
S45	IBA	12.03.2020	10:15:01	35,301
S45	IBA	12.03.2020	10:35:01	35,924
S45	IBA	12.03.2020	10:55:01	36,298
S45	IBA	12.03.2020	11:15:01	35,987
S45	IBA	12.03.2020	11:35:01	35,8
S45	IBA	12.03.2020	11:55:01	35,987
S45	IBA	12.03.2020	12:15:01	35,862
S45	IBA	12.03.2020	12:35:01	35,737
S45	IBA	12.03.2020	12:55:01	35,987
S45	IBA	12.03.2020	13:15:01	35,862
S45	IBA	12.03.2020	13:35:01	36,36
S45	IBA	12.03.2020	13:55:01	35,862
S45	IBA	12.03.2020	14:15:01	35,426
S45	IBA	12.03.2020	14:35:01	35,114
S45	IBA	12.03.2020	14:55:01	35,55
S45	IBA	12.03.2020	15:15:01	35,675
S45	IBA	12.03.2020	15:35:01	35,613
S45	IBA	12.03.2020	15:55:01	35,924
S45	IBA	12.03.2020	16:15:01	36,111
S45	IBA	12.03.2020	16:35:01	35,987
S45	IBA	12.03.2020	16:55:01	35,8
S45	IBA	12.03.2020	17:15:01	35,862
S45	IBA	12.03.2020	17:35:01	35,8
S45	IBA	12.03.2020	17:55:01	35,488
S45	IBA	12.03.2020	18:15:01	36,485
S45	IBA	12.03.2020	18:35:01	36,236
S45	IBA	12.03.2020	18:55:01	36,36
S45	IBA	12.03.2020	19:15:01	36,61
S45	IBA	12.03.2020	19:35:01	36,547
S45	IBA	12.03.2020	19:55:01	36,173
S45	IBA	12.03.2020	20:15:01	35,924
S45	IBA	12.03.2020	20:35:01	35,924
S45	IBA	12.03.2020	20:55:01	36,61
S45	IBA	12.03.2020	21:15:01	36,298
S45	IBA	12.03.2020	21:35:01	35,924
S45	IBA	12.03.2020	21:55:01	35,987
S45	IBA	12.03.2020	22:15:01	35,987
S45	IBA	12.03.2020	22:35:01	35,862
S45	IBA	12.03.2020	22:55:01	36,049
S45	IBA	12.03.2020	23:15:01	36,298
S45	IBA	12.03.2020	23:35:01	36,734
S45	IBA	12.03.2020	23:55:01	36,423
S45	IBA	13.03.2020	00:15:01	37,73
S45	IBA	13.03.2020	00:35:01	38,415
S45	IBA	13.03.2020	00:55:01	38,104
S45	IBA	13.03.2020	01:15:01	37,295
S45	IBA	13.03.2020	01:35:01	37,108
S45	IBA	13.03.2020	01:55:01	36,61
S45	IBA	13.03.2020	02:15:01	36,236
S45	IBA	13.03.2020	02:35:01	35,862
S45	IBA	13.03.2020	02:55:01	36,049
S45	IBA	13.03.2020	03:15:01	37,17
S45	IBA	13.03.2020	03:35:01	36,236
S45	IBA	13.03.2020	03:55:01	36,859
S45	IBA	13.03.2020	04:15:01	36,236
S45	IBA	13.03.2020	04:35:01	35,675
S45	IBA	13.03.2020	04:55:01	35,177
S45	IBA	13.03.2020	05:15:01	35,987
S45	IBA	13.03.2020	05:35:01	36,298
S45	IBA	13.03.2020	05:55:01	36,423
S45	IBA	13.03.2020	06:15:01	36,173
S45	IBA	13.03.2020	06:35:01	35,488
S45	IBA	13.03.2020	06:55:01	34,803
S45	IBA	13.03.2020	07:15:01	34,242
S45	IBA	13.03.2020	07:35:01	34,678
S45	IBA	13.03.2020	07:55:01	34,117
S45	IBA	13.03.2020	08:15:01	34,491
S45	IBA	13.03.2020	08:35:01	34,99
S45	IBA	13.03.2020	08:55:01	34,616
S45	IBA	13.03.2020	09:15:01	34,179
S45	IBA	13.03.2020	09:35:01	35,613
S45	IBA	13.03.2020	09:55:01	36,236
S45	IBA	13.03.2020	10:15:01	35,613
S45	IBA	13.03.2020	10:35:01	35,177
S45	IBA	13.03.2020	10:55:01	35,114
S45	IBA	13.03.2020	11:15:01	36,236
S45	IBA	13.03.2020	11:35:01	35,55
S45	IBA	13.03.2020	11:55:01	34,99
S45	IBA	13.03.2020	12:15:01	34,865
S45	IBA	13.03.2020	12:35:01	34,366
S45	IBA	13.03.2020	12:55:01	34,803
S45	IBA	13.03.2020	13:15:01	34,491
S45	IBA	13.03.2020	13:35:01	34,865
S45	IBA	13.03.2020	13:55:01	35,924
S45	IBA	13.03.2020	14:15:01	35,8
S45	IBA	13.03.2020	14:35:01	35,488
S45	IBA	13.03.2020	14:55:01	35,862
S45	IBA	13.03.2020	15:15:01	35,737
S45	IBA	13.03.2020	15:35:01	35,426
S45	IBA	13.03.2020	15:55:01	35,737
S45	IBA	13.03.2020	16:15:01	35,675
S45	IBA	13.03.2020	16:35:01	35,426
S45	IBA	13.03.2020	16:55:01	35,613
S45	IBA	13.03.2020	17:15:01	36,423
S45	IBA	13.03.2020	17:35:01	36,111
S45	IBA	13.03.2020	17:55:01	35,675
S45	IBA	13.03.2020	18:15:01	35,177
S45	IBA	13.03.2020	18:35:01	36,236
S45	IBA	13.03.2020	18:55:01	36,173
S45	IBA	13.03.2020	19:15:01	35,924
S45	IBA	13.03.2020	19:35:01	35,8
S45	IBA	13.03.2020	19:55:01	35,675
S45	IBA	13.03.2020	20:15:01	36,173
S45	IBA	13.03.2020	20:35:01	35,924
S45	IBA	13.03.2020	20:55:01	36,61
S45	IBA	13.03.2020	21:15:01	37,544
S45	IBA	13.03.2020	21:35:01	37,917
S45	IBA	13.03.2020	21:55:01	38,54
S45	IBA	13.03.2020	22:15:01	38,353
S45	IBA	13.03.2020	22:35:01	37,046
S45	IBA	13.03.2020	22:55:01	36,921
S45	IBA	13.03.2020	23:15:01	36,236
S45	IBA	13.03.2020	23:35:01	35,301
S45	IBA	13.03.2020	23:55:01	35,862
S45	IBA	14.03.2020	00:15:01	36,049
S45	IBA	14.03.2020	00:35:01	36,36
S45	IBA	14.03.2020	00:55:01	35,737
S45	IBA	14.03.2020	01:15:01	34,99
S45	IBA	14.03.2020	01:35:01	34,74
S45	IBA	14.03.2020	01:55:01	36,173
S45	IBA	14.03.2020	02:15:01	35,987
S45	IBA	14.03.2020	02:35:01	35,862
S45	IBA	14.03.2020	02:55:01	35,488
S45	IBA	14.03.2020	03:15:01	35,613
S45	IBA	14.03.2020	03:35:01	35,177
S45	IBA	14.03.2020	03:55:01	34,803
S45	IBA	14.03.2020	04:15:01	35,301
S45	IBA	14.03.2020	04:35:01	35,924
S45	IBA	14.03.2020	04:55:01	36,111
S45	IBA	14.03.2020	05:15:01	35,924
S45	IBA	14.03.2020	05:35:01	35,426
S45	IBA	14.03.2020	05:55:01	34,803
S45	IBA	14.03.2020	06:15:01	35,8
S45	IBA	14.03.2020	06:35:01	35,737
S45	IBA	14.03.2020	06:55:01	35,239
S45	IBA	14.03.2020	07:15:01	34,927
S45	IBA	14.03.2020	07:35:01	35,114
S45	IBA	14.03.2020	07:55:01	35,8
S45	IBA	14.03.2020	08:15:01	35,675
S45	IBA	14.03.2020	08:35:01	35,177
S45	IBA	14.03.2020	08:55:01	35,364
S45	IBA	14.03.2020	09:15:01	35,052
S45	IBA	14.03.2020	09:35:01	35,114
S45	IBA	14.03.2020	09:55:01	35,052
S45	IBA	14.03.2020	10:15:01	35,987
S45	IBA	14.03.2020	10:35:01	35,426
S45	IBA	14.03.2020	10:55:01	35,55
S45	IBA	14.03.2020	11:15:01	35,177
S45	IBA	14.03.2020	11:35:01	35,675
S45	IBA	14.03.2020	11:55:01	35,426
S45	IBA	14.03.2020	12:15:01	35,239
S45	IBA	14.03.2020	12:35:01	34,99
S45	IBA	14.03.2020	12:55:01	35,675
S45	IBA	14.03.2020	13:15:01	35,862
S45	IBA	14.03.2020	13:35:01	35,924
S45	IBA	14.03.2020	13:55:01	35,737
S45	IBA	14.03.2020	14:15:01	35,613
S45	IBA	14.03.2020	14:35:01	36,111
S45	IBA	14.03.2020	14:55:01	36,921
S45	IBA	14.03.2020	15:15:01	36,547
S45	IBA	14.03.2020	15:35:01	36,111
S45	IBA	14.03.2020	15:55:01	36,485
S45	IBA	14.03.2020	16:15:01	37,917
S45	IBA	14.03.2020	16:35:01	38,478
S45	IBA	14.03.2020	16:55:01	38,54
S45	IBA	14.03.2020	17:15:01	37,668
S45	IBA	14.03.2020	17:35:01	37,046
S45	IBA	14.03.2020	17:55:01	36,111
S45	IBA	14.03.2020	18:15:01	35,55
S45	IBA	14.03.2020	18:35:01	36,298
S45	IBA	14.03.2020	18:55:01	36,672
S45	IBA	14.03.2020	19:15:01	36,049
S45	IBA	14.03.2020	19:35:01	35,55
S45	IBA	14.03.2020	19:55:01	36,983
S45	IBA	14.03.2020	20:15:01	36,485
S45	IBA	14.03.2020	20:35:01	36,859
S45	IBA	14.03.2020	20:55:01	38,229
S45	IBA	14.03.2020	21:15:01	38,415
S45	IBA	14.03.2020	21:35:01	38,291
S45	IBA	14.03.2020	21:55:01	38,291
S45	IBA	14.03.2020	22:15:01	37,295
S45	IBA	14.03.2020	22:35:01	36,61
S45	IBA	14.03.2020	22:55:01	35,8
S45	IBA	14.03.2020	23:15:01	35,301
S45	IBA	14.03.2020	23:35:01	35,052
S45	IBA	14.03.2020	23:55:01	35,114
S45	IBA	15.03.2020	00:15:01	36,049
S45	IBA	15.03.2020	00:35:01	36,049
S45	IBA	15.03.2020	00:55:01	35,613
S45	IBA	15.03.2020	01:15:01	34,99
S45	IBA	15.03.2020	01:35:01	34,553
S45	IBA	15.03.2020	01:55:01	34,553
S45	IBA	15.03.2020	02:15:01	34,865
S45	IBA	15.03.2020	02:35:01	36,36
S45	IBA	15.03.2020	02:55:01	36,36
S45	IBA	15.03.2020	03:15:01	35,55
S45	IBA	15.03.2020	03:35:01	34,616
S45	IBA	15.03.2020	03:55:01	34,678
S45	IBA	15.03.2020	04:15:01	34,678
S45	IBA	15.03.2020	04:35:01	33,618
S45	IBA	15.03.2020	04:55:01	32,87
S45	IBA	15.03.2020	05:15:01	31,997
S45	IBA	15.03.2020	05:35:01	30,749
S45	IBA	15.03.2020	05:55:01	29,938
S45	IBA	15.03.2020	06:15:01	29,376
S45	IBA	15.03.2020	06:35:01	28,877
S45	IBA	15.03.2020	06:55:01	28,315
S45	IBA	15.03.2020	07:15:01	27,128
S45	IBA	15.03.2020	07:35:01	25,879
S45	IBA	15.03.2020	07:55:01	24,816
S45	IBA	15.03.2020	08:15:01	23,754
S45	IBA	15.03.2020	08:35:01	22,753
S45	IBA	15.03.2020	08:55:01	21,752
S45	IBA	15.03.2020	09:15:01	20,751
S45	IBA	15.03.2020	09:35:01	19,874
S45	IBA	15.03.2020	09:55:01	18,998
S45	IBA	15.03.2020	10:15:01	18,184
S45	IBA	15.03.2020	10:35:01	17,432
S45	IBA	15.03.2020	10:55:01	16,743
S45	IBA	15.03.2020	11:15:01	16,116
S45	IBA	15.03.2020	11:35:01	15,489
S45	IBA	15.03.2020	11:55:01	15,051
S45	IBA	15.03.2020	12:15:01	16,43
S45	IBA	15.03.2020	12:35:01	21,377
S45	IBA	15.03.2020	12:55:01	31,436
S45	IBA	15.03.2020	13:15:01	34,491
S45	IBA	15.03.2020	13:35:01	34,99
S45	IBA	15.03.2020	13:55:01	35,675
S45	IBA	15.03.2020	14:15:01	35,613
S45	IBA	15.03.2020	14:35:01	35,55
S45	IBA	15.03.2020	14:55:01	35,613
S45	IBA	15.03.2020	15:15:01	35,239
S45	IBA	15.03.2020	15:35:01	35,488
S45	IBA	15.03.2020	15:55:01	35,613
S45	IBA	15.03.2020	16:15:01	35,177
S45	IBA	15.03.2020	16:35:01	35,55
S45	IBA	15.03.2020	16:55:01	35,488
S45	IBA	15.03.2020	17:15:01	35,613
S45	IBA	15.03.2020	17:35:01	35,301
S45	IBA	15.03.2020	17:55:01	35,488
S45	IBA	15.03.2020	18:15:01	34,927
S45	IBA	15.03.2020	18:35:01	35,488
S45	IBA	15.03.2020	18:55:01	35,488
S45	IBA	15.03.2020	19:15:01	35,488
S45	IBA	15.03.2020	19:35:01	35,924
S45	IBA	15.03.2020	19:55:01	36,672
S45	IBA	15.03.2020	20:15:01	36,111
S45	IBA	15.03.2020	20:35:01	35,177
S45	IBA	15.03.2020	20:55:01	36,236
S45	IBA	15.03.2020	21:15:01	36,049
S45	IBA	15.03.2020	21:35:01	35,675
S45	IBA	15.03.2020	21:55:01	35,613
S45	IBA	15.03.2020	22:15:01	35,737
S45	IBA	15.03.2020	22:35:01	36,298
S45	IBA	15.03.2020	22:55:01	36,61
S45	IBA	15.03.2020	23:15:01	36,173
S45	IBA	15.03.2020	23:35:01	35,987
S45	IBA	15.03.2020	23:55:01	36,298
S45	IBA	16.03.2020	00:15:01	36,36
S45	IBA	16.03.2020	00:35:01	36,547
S45	IBA	16.03.2020	00:55:01	38,042
S45	IBA	16.03.2020	01:15:01	37,232
S45	IBA	16.03.2020	01:35:01	37,046
S45	IBA	16.03.2020	01:55:01	37,046
S45	IBA	16.03.2020	02:15:01	36,921
S45	IBA	16.03.2020	02:35:01	37,046
S45	IBA	16.03.2020	02:55:01	36,423
S45	IBA	16.03.2020	03:15:01	35,737
S45	IBA	16.03.2020	03:35:01	35,301
S45	IBA	16.03.2020	03:55:01	36,111
S45	IBA	16.03.2020	04:15:01	36,173
S45	IBA	16.03.2020	04:35:01	35,737
S45	IBA	16.03.2020	04:55:01	35,177
S45	IBA	16.03.2020	05:15:01	35,177
S45	IBA	16.03.2020	05:35:01	35,675
S45	IBA	16.03.2020	05:55:01	36,298
S45	IBA	16.03.2020	06:15:01	35,737
S45	IBA	16.03.2020	06:35:01	35,239
S45	IBA	16.03.2020	06:55:01	34,74
S45	IBA	16.03.2020	07:15:01	35,426
S45	IBA	16.03.2020	07:35:01	35,177
S45	IBA	16.03.2020	07:55:01	34,74
S45	IBA	16.03.2020	08:15:01	36,049
S45	IBA	16.03.2020	08:35:01	35,675
S45	IBA	16.03.2020	08:55:01	35,364
S45	IBA	16.03.2020	09:15:01	34,99
S45	IBA	16.03.2020	09:35:01	35,488
S45	IBA	16.03.2020	09:55:01	36,049
S45	IBA	16.03.2020	10:15:01	35,675
S45	IBA	16.03.2020	10:35:01	35,488
S45	IBA	16.03.2020	10:55:01	35,426
S45	IBA	16.03.2020	11:15:01	36,173
S45	IBA	16.03.2020	11:35:01	35,862
S45	IBA	16.03.2020	11:55:01	35,613
S45	IBA	16.03.2020	12:15:01	35,301
S45	IBA	16.03.2020	12:35:01	35,924
S45	IBA	16.03.2020	12:55:01	35,613
S45	IBA	16.03.2020	13:15:01	35,364
S45	IBA	16.03.2020	13:35:01	35,301
S45	IBA	16.03.2020	13:55:01	35,114
S45	IBA	16.03.2020	14:15:01	35,675
S45	IBA	16.03.2020	14:35:01	35,301
S45	IBA	16.03.2020	14:55:01	35,924
S45	IBA	16.03.2020	15:15:01	36,111
S45	IBA	16.03.2020	15:35:01	35,737
S45	IBA	16.03.2020	15:55:01	35,55
S45	IBA	16.03.2020	16:15:01	35,737
S45	IBA	16.03.2020	16:35:01	35,987
S45	IBA	16.03.2020	16:55:01	36,298
S45	IBA	16.03.2020	17:15:01	36,298
S45	IBA	16.03.2020	17:35:01	36,111
S45	IBA	16.03.2020	17:55:01	36,423
S45	IBA	16.03.2020	18:15:01	35,924
S45	IBA	16.03.2020	18:35:01	35,8
S45	IBA	16.03.2020	18:55:01	35,862
S45	IBA	16.03.2020	19:15:01	35,737
S45	IBA	16.03.2020	19:35:01	35,737
S45	IBA	16.03.2020	19:55:01	36,983
S45	IBA	16.03.2020	20:15:01	37,295
S45	IBA	16.03.2020	20:35:01	37,855
S45	IBA	16.03.2020	20:55:01	37,232
S45	IBA	16.03.2020	21:15:01	37,419
S45	IBA	16.03.2020	21:35:01	37,481
S45	IBA	16.03.2020	21:55:01	36,859
S45	IBA	16.03.2020	22:15:01	35,987
S45	IBA	16.03.2020	22:35:01	36,485
S45	IBA	16.03.2020	22:55:01	36,61
S45	IBA	16.03.2020	23:15:01	36,796
S45	IBA	16.03.2020	23:35:01	37,046
S45	IBA	16.03.2020	23:55:01	36,672
S45	IBA	17.03.2020	00:15:01	36,111
S45	IBA	17.03.2020	00:35:01	35,862
S45	IBA	17.03.2020	00:55:01	35,55
S45	IBA	17.03.2020	01:15:01	36,111
S45	IBA	17.03.2020	01:35:01	35,924
S45	IBA	17.03.2020	01:55:01	35,8
S45	IBA	17.03.2020	02:15:01	35,987
S45	IBA	17.03.2020	02:35:01	36,859
S45	IBA	17.03.2020	02:55:01	37,108
S45	IBA	17.03.2020	03:15:01	37,357
S45	IBA	17.03.2020	03:35:01	36,921
S45	IBA	17.03.2020	03:55:01	36,485
S45	IBA	17.03.2020	04:15:01	35,8
S45	IBA	17.03.2020	04:35:01	35,675
S45	IBA	17.03.2020	04:55:01	36,61
S45	IBA	17.03.2020	05:15:01	37,108
S45	IBA	17.03.2020	05:35:01	37,046
S45	IBA	17.03.2020	05:55:01	36,61
S45	IBA	17.03.2020	06:15:01	35,924
S45	IBA	17.03.2020	06:35:01	35,8
S45	IBA	17.03.2020	06:55:01	35,737
S45	IBA	17.03.2020	07:15:01	35,737
S45	IBA	17.03.2020	07:35:01	36,236
S45	IBA	17.03.2020	07:55:01	35,987
S45	IBA	17.03.2020	08:15:01	35,55
S45	IBA	17.03.2020	08:35:01	35,177
S45	IBA	17.03.2020	08:55:01	35,675
S45	IBA	17.03.2020	09:15:01	35,488
S45	IBA	17.03.2020	09:35:01	35,488
S45	IBA	17.03.2020	09:55:01	36,173
S45	IBA	17.03.2020	10:15:01	35,924
S45	IBA	17.03.2020	10:35:01	35,675
S45	IBA	17.03.2020	10:55:01	35,55
S45	IBA	17.03.2020	11:15:01	35,8
S45	IBA	17.03.2020	11:35:01	36,547
S45	IBA	17.03.2020	11:55:01	35,987
S45	IBA	17.03.2020	12:15:01	35,55
S45	IBA	17.03.2020	12:35:01	35,613
S45	IBA	17.03.2020	12:55:01	35,8
S45	IBA	17.03.2020	13:15:01	35,675
S45	IBA	17.03.2020	13:35:01	35,488
S45	IBA	17.03.2020	13:55:01	35,55
S45	IBA	17.03.2020	14:15:01	35,426
S45	IBA	17.03.2020	14:35:01	36,173
S45	IBA	17.03.2020	14:55:01	36,049
S45	IBA	17.03.2020	15:15:01	35,8
S45	IBA	17.03.2020	15:35:01	35,55
S45	IBA	17.03.2020	15:55:01	35,426
S45	IBA	17.03.2020	16:15:01	35,924
S45	IBA	17.03.2020	16:35:01	36,049
S45	IBA	17.03.2020	16:55:01	35,987
S45	IBA	17.03.2020	17:15:01	35,488
S45	IBA	17.03.2020	17:35:01	35,488
S45	IBA	17.03.2020	17:55:01	35,987
S45	IBA	17.03.2020	18:15:01	35,675
S45	IBA	17.03.2020	18:35:01	36,173
S45	IBA	17.03.2020	18:55:01	36,547
S45	IBA	17.03.2020	19:15:01	36,049
S45	IBA	17.03.2020	19:35:01	35,737
S45	IBA	17.03.2020	19:55:01	36,796
S45	IBA	17.03.2020	20:15:01	36,859
S45	IBA	17.03.2020	20:35:01	36,423
S45	IBA	17.03.2020	20:55:01	36,111
S45	IBA	17.03.2020	21:15:01	35,737
S45	IBA	17.03.2020	21:35:01	36,423
S45	IBA	17.03.2020	21:55:01	36,236
S45	IBA	17.03.2020	22:15:01	36,36
S45	IBA	17.03.2020	22:35:01	37,046
S45	IBA	17.03.2020	22:55:01	37,793
S45	IBA	17.03.2020	23:15:01	36,921
